,objectid,extendedness,ra,dec,mag_i,mag_g,mag_r
1486,21326423885123208,1.0,54.1122576491842,-28.4575953702839,23.3537,24.6625,23.6853
1487,21326423885123209,1.0,54.1121852613091,-28.4569190322131,24.1689,25.0497,24.3399
1488,21326423885123267,1.0,54.1522926961694,-28.4557959256322,21.1175,22.4343,21.4971
1489,21326423885123325,0.0,54.1659648624733,-28.4538039835261,15.8961,16.7732,16.2397
1490,21326423885123326,0.0,54.1612938342766,-28.4554059265775,16.1055,17.6459,16.5932
1491,21326423885123377,0.0,54.1159132655947,-28.4553565597111,19.2859,19.7744,19.4144
1492,21326423885123389,1.0,54.1226601269078,-28.4546580210227,22.581,24.455,23.1075
1493,21326423885123435,1.0,54.1717611218749,-28.4539792334325,22.0797,23.8483,23.0206
1494,21326428180054270,0.0,54.1683683696462,-28.447369304288,22.9068,23.8143,23.1528
1495,21326428180054335,1.0,54.1672537619555,-28.4448715596089,23.9258,25.0545,24.2092
1496,21326428180054344,0.0,54.1045972864138,-28.4445926649016,24.3703,24.9871,24.9241
1497,21326428180054362,1.0,54.1767617698519,-28.4435042421495,21.5117,21.6909,21.4655
1498,21326428180054376,1.0,54.1828890334717,-28.4429637370535,24.3132,25.0863,24.8949
1499,21326428180054426,1.0,54.1705505813641,-28.4405401362881,22.0325,22.822,22.2519
1500,21326428180054470,1.0,54.1638527046051,-28.43916547092,22.7473,23.4039,23.269
1501,21326428180054484,0.0,54.1807647669089,-28.4386422636597,23.8047,23.3539,23.5193
1502,21326428180054493,1.0,54.1060815808593,-28.438094379585,23.7301,25.0093,23.9945
1503,21326428180054519,1.0,54.1930579925263,-28.4368456093695,23.5254,24.7404,23.8045
1504,21326428180054569,0.0,54.170161582677,-28.4350243069021,24.462,24.5433,24.6957
1505,21326428180054659,1.0,54.172060930998,-28.4308882404947,24.2622,25.2182,24.5489
1506,21326428180054714,1.0,54.2031211452216,-28.4286006407354,21.4828,22.6178,22.2415
1507,21326428180054725,1.0,54.1675521719072,-28.4280799534156,24.3758,24.1098,24.1571
1508,21326428180054785,1.0,54.1752484882375,-28.4252544673614,22.5276,24.2915,23.2321
1509,21326428180054819,1.0,54.1850847537476,-28.4241218264428,22.1864,22.3041,22.4701
1510,21326428180054846,1.0,54.1711009117143,-28.4232162159519,24.1064,25.0795,24.347
1511,21326428180054936,1.0,54.1757088193654,-28.4199837185203,24.1282,25.0737,24.5511
1512,21326428180055281,0.0,54.1926893709781,-28.4064280443504,23.955,24.3266,24.385
1513,21326428180055291,1.0,54.182166499701,-28.4060357599884,24.1315,24.9466,24.3031
1514,21326428180055380,0.0,54.2026087089644,-28.4026680955088,23.5547,24.462,24.1821
1515,21326428180055382,1.0,54.1867239644806,-28.4026952337691,24.4055,25.2976,24.8267
1516,21326428180055439,0.0,54.1819340612467,-28.4001220641862,23.4114,24.1843,23.6701
1517,21326428180055449,1.0,54.1990920010266,-28.3995472419359,24.4044,25.2966,24.9335
1518,21326428180055456,1.0,54.1714895793312,-28.3990982413172,22.6287,22.3849,22.3513
1519,21326428180055552,1.0,54.1534994524884,-28.3957678016105,23.4175,23.6675,23.8374
1520,21326428180055647,0.0,54.1755678459411,-28.3928050317317,24.7641,24.9244,25.145
1521,21326428180055684,1.0,54.182671455954,-28.3911917014446,23.915,24.8314,24.6405
1522,21326428180078614,1.0,54.1509670944308,-28.4518737854656,22.9447,23.8475,23.2141
1523,21326428180078668,0.0,54.1776714913053,-28.4513159598526,17.2286,17.7729,17.3772
1524,21326428180078669,1.0,54.176628203635,-28.4520589052353,22.4204,23.4208,22.7084
1525,21326428180078695,1.0,54.1102015685546,-28.4505508056126,22.786,22.2908,22.4755
1526,21326428180078700,1.0,54.1927007643519,-28.4500349466851,21.5336,22.8666,21.8889
1527,21326428180078715,1.0,54.1019529096405,-28.4499510272889,23.0755,24.3813,23.7326
1528,21326428180078722,1.0,54.1740284231865,-28.449380870802,23.9674,24.8745,24.1399
1529,21326428180078764,1.0,54.1157374607812,-28.4481517127287,21.5463,23.9941,22.7075
1530,21326428180078765,1.0,54.1180977080636,-28.4490279183268,22.6224,23.526,22.8887
1531,21326428180078766,1.0,54.1175111765337,-28.4480751993451,23.5649,24.5083,23.7667
1532,21326428180078767,1.0,54.1178333104571,-28.4475716932981,24.2901,24.9178,24.4883
1533,21326428180078798,1.0,54.1844889596474,-28.4480480494481,21.977,23.013,22.718
1534,21326428180078805,1.0,54.1870102975285,-28.4479838769919,21.9923,23.0025,22.7165
1535,21326428180078928,1.0,54.1827790431586,-28.446690563484,23.4136,23.0073,23.3494
1536,21326428180078932,1.0,54.1810751451685,-28.4464338771879,22.7828,24.1615,23.3923
1537,21326428180078937,1.0,54.1696713233754,-28.446416600248,22.9752,24.4346,23.3848
1538,21326428180078946,1.0,54.145110077287,-28.4461796596432,21.3214,22.9226,21.8692
1539,21326428180078952,0.0,54.0950523517225,-28.4461130201938,23.9689,23.7807,23.9848
1540,21326428180078959,1.0,54.1741834134807,-28.4456761626205,20.6192,22.6234,21.3119
1541,21326428180079019,0.0,54.195709358001,-28.4439460269048,19.3028,19.6534,19.392
1542,21326428180079023,1.0,54.1709061520789,-28.4445655158985,22.7252,23.5081,22.9081
1543,21326428180079081,0.0,54.0996754839683,-28.4419345637537,20.7475,21.048,20.8192
1544,21326428180079113,1.0,54.1142654769384,-28.4412805379633,21.3449,23.5611,22.4081
1545,21326428180079119,1.0,54.1861980047759,-28.4413990027123,23.0851,25.0049,24.0056
1546,21326428180079122,1.0,54.1420647716292,-28.4415174675939,23.414,24.4697,23.9523
1547,21326428180079132,1.0,54.1115458338909,-28.4462265540958,20.679,22.0066,21.3569
1548,21326428180079133,1.0,54.1111190562677,-28.4419493719316,20.8294,22.0558,21.4896
1549,21326428180079134,1.0,54.1109772450774,-28.4446444948358,21.5867,21.8963,21.649
1550,21326428180079135,1.0,54.1094175960595,-28.4457576105058,21.7201,22.7207,22.2579
1551,21326428180079136,1.0,54.1092361437501,-28.4471718519684,23.1384,23.5672,23.248
1552,21326428180079137,1.0,54.1118669449865,-28.4446543672071,23.6071,24.6712,24.1295
1553,21326428180079138,1.0,54.1082721936067,-28.4488502084355,23.7357,24.4577,24.4092
1554,21326428180079139,1.0,54.1109950006419,-28.4483738486722,23.8452,24.5088,24.0218
1555,21326428180079140,1.0,54.1120936743699,-28.4470583170516,24.4667,25.0968,24.6836
1556,21326428180079161,0.0,54.1677270696247,-28.4404759683869,19.6135,19.9824,19.7068
1557,21326428180079188,0.0,54.1925248456947,-28.439701020654,23.8234,24.7959,24.1903
1558,21326428180079244,1.0,54.1021358420939,-28.4386916227246,22.2083,22.7411,22.343
1559,21326428180079251,1.0,54.1456917618411,-28.4384769109598,21.8811,22.4516,22.349
1560,21326428180079383,1.0,54.1048822012071,-28.4357572663206,22.2279,22.7933,22.7965
1561,21326428180079430,1.0,54.1966793847165,-28.4345800915438,23.9923,25.2122,24.3958
1562,21326428180079471,0.0,54.187981370231,-28.4341136674245,24.4778,25.1605,24.6771
1563,21326428180079606,1.0,54.1794314734092,-28.4308413528404,19.1064,20.4213,19.5085
1564,21326428180079607,1.0,54.1740197003225,-28.4327859740443,22.0085,22.735,22.2574
1565,21326428180079646,1.0,54.1681557964907,-28.4305353497119,22.6809,23.4925,23.3761
1566,21326428180079674,0.0,54.1926008392057,-28.4294717489459,20.9916,21.5216,21.1342
1567,21326428180079701,0.0,54.1861478087472,-28.4287511716702,19.2339,21.6357,20.4413
1568,21326428180079765,1.0,54.1504943040975,-28.4271249553679,22.0712,23.7191,22.7447
1569,21326428180079912,0.0,54.1621312196695,-28.4243365090848,21.104,24.2279,22.8511
1570,21326428180079983,1.0,54.1903657249143,-28.4250447181288,23.4916,24.732,23.7981
1571,21326428180079986,1.0,54.1871191291885,-28.4238010370995,22.0555,23.4389,22.7028
1572,21326428180079987,1.0,54.1887166955025,-28.4233321928847,22.34,23.1436,22.9591
1573,21326428180079988,1.0,54.18692410896,-28.4224562000475,24.126,25.191,24.8697
1574,21326428180080038,1.0,54.1802160592931,-28.4224586676228,21.6549,23.7286,22.7251
1575,21326428180080101,0.0,54.1635426187148,-28.4218738538907,24.3971,25.3876,25.0469
1576,21326428180080154,1.0,54.1388356081017,-28.4201268346391,24.0372,25.1215,24.2406
1577,21326428180080184,1.0,54.1840242051019,-28.419337230877,23.0313,24.1185,23.2872
1578,21326428180080212,1.0,54.1477705873993,-28.4185032182977,23.2321,24.1696,23.5513
1579,21326428180080230,1.0,54.1811988894174,-28.4172423419305,22.4557,23.2984,22.7375
1580,21326428180080231,1.0,54.1801236729706,-28.4176173955629,22.5556,23.3576,22.7321
1581,21326428180080232,1.0,54.1789603524836,-28.4174718153768,22.8126,23.7426,23.4957
1582,21326428180080422,1.0,54.1891302506537,-28.418584645272,19.8593,21.5561,20.3572
1583,21326428180080423,1.0,54.189352368159,-28.4197665771922,20.9748,21.773,21.1474
1584,21326428180080424,1.0,54.1903821934601,-28.4200824192712,21.4606,23.386,22.0314
1585,21326428180080425,0.0,54.188702825048,-28.4149352978166,22.5249,23.3259,23.0794
1586,21326428180080426,0.0,54.1916851154431,-28.4161344609976,23.6231,24.4952,24.3161
1587,21326428180080427,1.0,54.1910272017616,-28.4159864154257,23.7607,25.2397,24.1501
1588,21326428180080428,0.0,54.187397913202,-28.4202822885736,23.8827,24.4833,23.8861
1589,21326428180080429,0.0,54.1902970793826,-28.4159271972549,24.494,25.2365,25.2285
1590,21326428180080504,1.0,54.1857824040793,-28.412808420389,21.7193,22.1945,22.2169
1591,21326428180080505,1.0,54.1851764657268,-28.4134104556052,22.6671,24.1849,23.5899
1592,21326428180080506,1.0,54.1872117357633,-28.4139902878397,23.0945,25.128,24.1292
1593,21326428180080507,1.0,54.1865933531015,-28.4126628468136,24.3819,25.3368,24.5126
1594,21326428180080514,1.0,54.1765772941221,-28.414069243964,21.585,22.7071,21.9003
1595,21326428180080516,1.0,54.1666804963673,-28.4143727321148,23.0592,23.3515,23.3986
1596,21326428180080545,0.0,54.1923312500687,-28.4123494942032,22.9689,23.3874,23.3219
1597,21326428180080554,1.0,54.2046635580844,-28.4124827306329,22.4755,23.5676,22.9201
1598,21326428180080586,1.0,54.1811356506005,-28.4115698177154,22.3577,22.8406,22.7889
1599,21326428180080779,0.0,54.2041012445905,-28.4067734531673,24.205,23.7987,24.109
1600,21326428180080782,1.0,54.187082024163,-28.406733977817,22.1537,24.0984,22.734
1601,21326428180080871,1.0,54.2001674108691,-28.4066377567121,21.6836,23.3586,22.156
1602,21326428180080934,1.0,54.1693177428718,-28.404481440004,24.0296,24.622,24.6026
1603,21326428180080935,1.0,54.1700371303429,-28.4048687842795,24.1183,25.2303,24.8619
1604,21326428180080973,1.0,54.1967260222802,-28.4036475443953,24.2306,24.9453,24.3876
1605,21326428180080977,0.0,54.1880459939685,-28.4036302744373,24.9156,24.7699,24.7903
1606,21326428180081011,0.0,54.1756019529432,-28.4025644767607,20.1898,21.7399,20.6556
1607,21326428180081012,1.0,54.1736962903811,-28.4018835560801,22.5549,23.8705,23.3858
1608,21326428180081013,1.0,54.1743346146697,-28.4007610333514,22.8687,24.0696,23.6468
1609,21326428180081046,1.0,54.2001044306863,-28.4026458914828,21.6452,22.7516,21.926
1610,21326428180081092,0.0,54.2013906663775,-28.4008054406181,22.6222,23.443,22.8594
1611,21326428180081126,1.0,54.1964122169175,-28.3987454564513,21.0401,22.0134,21.7021
1612,21326428180081143,0.0,54.1866995089199,-28.3997544736324,18.0293,19.7145,18.547
1613,21326428180081154,1.0,54.1757780962756,-28.3984074748492,21.9319,22.9897,22.6403
1614,21326428180081306,1.0,54.1673607949409,-28.3953410194948,21.6753,22.2592,22.1129
1615,21326428180081315,1.0,54.183022040332,-28.3954865692718,23.1318,24.6015,23.9278
1616,21326428180081316,1.0,54.1824327721222,-28.3956765243662,23.3049,23.9149,23.8045
1617,21326428180081342,1.0,54.1885231798211,-28.3948797020308,24.0162,25.1551,24.8304
1618,21326428180081454,1.0,54.1808766192855,-28.3931133927621,23.4598,23.8926,23.9413
1619,21326428180081455,1.0,54.1801090505645,-28.394038481236,23.9488,25.0783,24.7127
1620,21326557029106156,1.0,53.8049612142273,-28.7167993042667,22.9276,23.8724,23.5777
1621,21326557029106157,1.0,53.8050662004207,-28.7154234981523,23.7158,24.8241,23.8955
1622,21326557029106256,1.0,53.8058740206753,-28.7125309000784,22.7209,23.5522,23.3959
1623,21326557029106384,1.0,53.8102115705604,-28.7104177951631,21.0848,21.776,21.284
1624,21326557029106386,1.0,53.8106343148425,-28.7089183578476,23.8135,25.1005,24.1733
1625,21326557029106655,1.0,53.8096355817606,-28.7044919265166,21.2942,22.3778,21.9988
1626,21326557029106656,1.0,53.8081592077312,-28.7048432630221,22.3895,23.3995,22.8956
1627,21326557029106823,0.0,53.8079728950691,-28.7022107421274,24.2142,23.6936,23.9845
1628,21326557029106906,1.0,53.810866423402,-28.6998677552665,20.9331,21.9288,21.529
1629,21326557029106907,1.0,53.8143006406649,-28.7006124581806,21.2853,23.2009,22.3354
1630,21326557029106908,1.0,53.8146053446664,-28.7018000352534,21.3606,23.3197,22.3689
1631,21326557029106909,1.0,53.8131936510343,-28.702960410036,21.9858,22.7862,22.5467
1632,21326557029106910,1.0,53.8132419164664,-28.7045908944269,22.4638,23.5327,23.165
1633,21326557029106911,1.0,53.8133259961461,-28.7033760698047,23.0328,23.4693,23.4596
1634,21326557029106912,0.0,53.8126222150327,-28.7006347251268,23.2381,24.0514,23.7959
1635,21326557029106913,1.0,53.8133160380777,-28.699877651616,24.0221,25.2126,24.7518
1636,21326557029106915,0.0,53.8145516334403,-28.6985812378001,24.2988,25.3003,24.8985
1637,21326561324040795,1.0,53.9569391681775,-28.6559742774317,23.7071,24.7962,24.4248
1638,21326561324041332,1.0,53.9323877282182,-28.6317238726287,24.0473,25.17,24.4817
1639,21326561324041349,1.0,53.9429306502766,-28.6309895489108,23.729,24.5364,23.9401
1640,21326561324041419,1.0,53.9427676591018,-28.6275677175856,23.0536,24.2253,23.7318
1641,21326561324042963,1.0,53.9406712892394,-28.5497832612975,23.5061,24.6007,24.242
1642,21326561324067908,1.0,53.9458641613405,-28.6567928604232,22.9972,24.6282,23.9289
1643,21326561324067962,0.0,53.9507237897437,-28.6566716800607,23.9575,24.2949,23.9844
1644,21326561324067963,1.0,53.9512322973972,-28.6560361037185,24.4574,25.0377,25.0901
1645,21326561324067991,1.0,53.9538089160456,-28.6559668582797,23.3829,24.7936,23.7089
1646,21326561324068223,1.0,53.9486428772478,-28.6524452934111,21.7387,23.2741,22.1747
1647,21326561324068224,1.0,53.9462613314405,-28.6529102123334,24.3124,25.3106,25.0077
1648,21326561324068346,1.0,53.9496971896268,-28.650135567195,22.4339,22.8229,22.4533
1649,21326561324068615,1.0,53.9156278518104,-28.6462828394464,23.2169,23.7375,23.6429
1650,21326561324068726,1.0,53.9410118505798,-28.6422546894319,22.1912,23.1706,22.8625
1651,21326561324068752,1.0,53.9547186887058,-28.6414510561571,23.555,24.9324,24.0167
1652,21326561324068822,1.0,53.9437038381205,-28.6386025348698,23.4429,24.4293,24.0889
1653,21326561324068830,1.0,53.9518758159805,-28.6374107285988,22.7205,23.739,23.203
1654,21326561324068845,1.0,53.9268329329138,-28.6374453451876,21.882,22.4266,22.2687
1655,21326561324068894,1.0,53.9435539637067,-28.6356057365791,22.9054,23.9994,23.7084
1656,21326561324068920,1.0,53.9392716266886,-28.6344016016343,22.722,24.033,23.4794
1657,21326561324069194,1.0,53.9550950381311,-28.6293008710994,22.7009,24.5049,23.5921
1658,21326561324069204,0.0,53.9351602485458,-28.6291574707212,21.0224,23.0883,21.8468
1659,21326561324069247,1.0,53.9471898583286,-28.6282179558492,21.5465,22.4018,22.16
1660,21326561324069254,1.0,53.9527922737888,-28.6275157975937,23.304,24.3228,23.7033
1661,21326561324069383,1.0,53.9428219384923,-28.6239754092026,23.1668,24.394,23.8871
1662,21326561324071191,0.0,53.9573649222967,-28.5789422918959,23.2184,23.5776,23.6205
1663,21326561324071921,1.0,53.9324885310005,-28.5600958532501,21.502,22.3302,22.1584
1664,21326561324072007,1.0,53.9454038857233,-28.5575114337237,23.5878,24.7733,24.3286
1665,21326561324072008,1.0,53.9455523858416,-28.5571581193493,23.8582,24.748,24.5557
1666,21326561324072022,0.0,53.9508115859802,-28.556137714562,22.7594,23.2387,22.9005
1667,21326561324072045,1.0,53.9407024583623,-28.5560117088458,23.7383,24.418,23.9205
1668,21326561324072125,1.0,53.9482178333938,-28.5536892775514,23.6656,23.7177,23.8979
1669,21326561324072131,0.0,53.9370174948996,-28.5534002125603,20.0876,20.4048,20.1632
1670,21326561324072329,1.0,53.948596811172,-28.5494275023104,21.9466,23.4929,22.8091
1671,21326561324072336,1.0,53.9556198284429,-28.5472855621425,19.3433,19.6402,19.4548
1672,21326561324072362,1.0,53.9371779312732,-28.5484071724372,21.1892,22.2753,21.9232
1673,21326561324072501,0.0,53.9436137882403,-28.545343771679,16.7935,17.1291,16.8999
1674,21326561324072502,1.0,53.9436924259312,-28.5427275991498,22.2159,23.0,22.4675
1675,21326561324072503,1.0,53.9464924342722,-28.5425052645368,23.4746,24.6784,23.7982
1676,21326561324072504,1.0,53.9454099859684,-28.542339749074,22.9279,25.2415,23.9423
1677,21326561324072531,1.0,53.9388528434851,-28.5437429331808,22.781,23.7891,23.51
1678,21326561324072532,1.0,53.9384830017068,-28.5433254345477,24.3012,25.1686,24.5838
1679,21326561324072559,1.0,53.9539555231999,-28.5421001226708,21.0446,21.909,21.3211
1680,21326561324072710,1.0,53.9556405849541,-28.5390912519591,23.3653,24.1887,23.9355
1681,21326561324073057,1.0,53.9566904430879,-28.5300651553389,24.1556,23.879,24.2214
1682,21326561324073676,0.0,53.940975577791,-28.5163842127996,23.9076,23.8073,23.9922
1683,21326565619012232,1.0,53.7688168846893,-28.2845689253987,24.1238,24.7695,24.3438
1684,21326565619012546,1.0,53.792228737679,-28.2724818634986,23.4449,23.7897,23.7389
1685,21326565619035338,0.0,53.7098888210909,-28.3470319975965,24.3572,23.8984,24.2067
1686,21326565619038574,1.0,53.7870351610377,-28.285759224042,20.6745,21.9149,21.0098
1687,21326565619038575,1.0,53.7919274883512,-28.274918879341,20.273,21.1811,20.854
1688,21326565619038576,0.0,53.7979648581693,-28.278501812773,21.4,21.67,21.4502
1689,21326565619038579,1.0,53.7879983403131,-28.2769863207193,23.9295,24.234,23.9377
1690,21326565619038580,1.0,53.7863597263406,-28.2786989515357,24.1244,25.3193,24.4173
1691,21326565619038636,1.0,53.7669254316564,-28.2847882547905,22.4192,23.2737,23.1277
1692,21326565619038729,1.0,53.7746914337567,-28.2831174198008,22.9773,22.9087,22.8505
1693,21326565619038954,1.0,53.781348716139,-28.2786348813978,21.1038,21.3873,21.1483
1694,21326565619038955,1.0,53.7800045950206,-28.2782258191182,23.3617,23.7387,23.818
1695,21326565619038960,1.0,53.8023184666505,-28.2812371457001,21.3034,22.7844,22.0338
1696,21326565619038961,1.0,53.8036840109572,-28.2781617492649,22.6773,23.324,22.8603
1697,21326565619038962,1.0,53.8029539268546,-28.2791523720747,22.9657,24.3684,23.7688
1698,21326565619038963,1.0,53.8012665176339,-28.2829449162065,23.4463,23.5585,23.3094
1699,21326565619039110,0.0,53.7777644714773,-28.2766832248961,20.3655,20.6885,20.44
1700,21326565619039299,1.0,53.801558900661,-28.2714666620237,21.9058,23.0653,22.4353
1701,21326565619039300,1.0,53.8012308008777,-28.2702370984339,24.9192,24.6843,24.8319
1702,21326565619039398,1.0,53.8042029705746,-28.2699734463654,22.4103,23.2986,22.5945
1703,21326565619039416,1.0,53.8078612682784,-28.269423967983,23.3758,24.5278,24.1166
1704,21326565619039444,1.0,53.7920477000233,-28.2695176008703,22.5632,24.2316,23.4832
1705,21326565619039445,0.0,53.7928641592788,-28.2684654676327,23.0014,23.5697,23.3918
