fieldID,fieldFov,fieldRA,fieldDec,fieldGL,fieldGB,fieldEL,fieldEB
4136,3.5,92849.70932006832,122832.76519775375,134.992370605469,-27.5371971130371,36.8799324035645,21.8015041351318
4137,3.5,672568.8903808596,123596.8368530274,157.184753417969,81.1270141601562,170.978134155273,33.8134346008301
4138,3.5,623431.1096191404,123596.8368530274,-174.989974975586,71.6513671875,159.303009033203,28.5830230712891
4139,3.5,882630.9997558596,123596.8643188476,55.5119323730469,44.9462661743164,-126.527923583984,54.6423301696777
4140,3.5,413368.972778322,123596.8643188476,-174.75471496582,24.1757621765137,111.094573974609,12.6720743179321
4141,3.5,1141831.1645507808,123597.04284667979,79.252197265625,-9.04147529602051,-25.3604393005371,47.7934722900391
4142,3.5,154168.79425048837,123597.04284667979,149.406997680664,-22.3040351867676,50.9555969238281,17.1100120544434
4143,3.5,931769.0551757808,123597.05657958971,57.7385330200195,33.8143577575684,-106.860328674316,57.1061744689941
4144,3.5,364230.9997558596,123597.05657958971,-178.929824829102,13.625358581543,99.6712875366211,11.2593784332275
4145,3.5,1190968.9453125,123597.08404541029,87.6559753417969,-16.779577255249,-11.0931358337402,42.6546592712402
4146,3.5,105031.02035522448,123597.08404541029,137.972747802734,-26.625883102417,39.7465553283691,20.9380741119385
4147,3.5,660305.841064452,124057.30133056644,168.474304199219,79.0771560668945,167.946670532227,32.5955009460449
4148,3.5,635694.158935548,124057.30133056644,-178.76025390625,74.2399444580078,162.107467651367,29.9733867645264
4149,3.5,894894.2687988288,124057.32879638665,56.1198234558105,42.1673355102539,-121.863067626953,55.5323371887207
4150,3.5,401105.73120117123,124057.32879638665,-175.835693359375,21.5443153381348,108.231620788574,12.3487224578857
4151,3.5,919505.56640625,124057.36999511711,57.2274513244629,36.596866607666,-111.983757019043,56.775562286377
4152,3.5,376494.461059572,124057.36999511711,-177.91926574707,16.2642154693604,102.515586853027,11.6409034729004
4153,3.5,1154094.1040039076,124057.52105712875,81.2949752807617,-11.0086688995361,-21.5622482299805,46.6682281494141
4154,3.5,141905.93719482434,124057.52105712875,146.630386352539,-23.4758968353271,48.1983413696289,18.1149005889893
4155,3.5,1178705.7861328116,124057.57598876953,85.4948883056641,-14.8837556838989,-14.4248285293579,44.0873794555664
4156,3.5,117294.18640136711,124057.57598876953,140.909149169922,-25.6423511505127,42.5905456542969,20.0330562591553
4157,3.5,1166400.0,124211.23352050789,83.375129699707,-12.9582052230835,-17.9151802062988,45.4289932250977
4158,3.5,129600.0,124211.23352050789,143.796585083008,-24.5906944274902,45.4088973999023,19.0905570983887
4159,3.5,648000.0,124211.2472534178,176.016632080078,76.7382278442383,164.989074707031,31.3131809234619
4160,3.5,907200.1098632808,124211.26098632807,56.6895446777344,39.3826332092285,-117.001518249512,56.2477416992188
4161,3.5,388799.9176025376,124211.26098632807,-176.889129638672,18.9054279327393,105.370429992676,12.0044870376587
4162,3.5,777599.9450683596,124530.50994873047,59.2612380981445,68.8408203125,-161.584228515625,45.5073432922363
4163,3.5,518400.0549316404,124530.50994873047,-169.687133789062,47.8075218200684,135.118026733398,19.1736125946045
4164,3.5,1036800.0,124530.7296752928,66.2478103637695,11.1413192749023,-62.4048919677734,56.3344917297363
4165,3.5,259200.0274658202,124530.7296752928,168.293365478516,-6.71487998962402,75.1998291015625,12.0926504135132
4166,3.5,0.0,124530.7296752928,111.055908203125,-27.090877532959,15.6181735992432,31.3921661376953
4167,3.5,813752.05078125,125352.0126342774,56.3803825378418,60.6751594543457,-150.779922485352,49.3705825805664
4168,3.5,482247.94921875,125352.0126342774,-171.194061279297,39.6239280700684,126.807395935059,16.788745880127
4169,3.5,741447.7844238288,125352.0126342774,70.5916061401367,76.4079208374023,-171.808471679688,41.8213691711426
4170,3.5,554552.2155761712,125352.0126342774,-169.886779785156,56.0619277954102,143.250885009766,22.3937168121338
4171,3.5,1072952.1606445308,125352.0126342774,70.3532485961914,3.95735907554626,-48.3154067993164,54.2998580932617
4172,3.5,223047.86682128903,125352.0126342774,162.411041259766,-12.5931692123413,66.8801422119141,13.6332788467407
4173,3.5,1259847.7294921884,125352.02636718767,102.399795532227,-24.3729991912842,7.035484790802,35.5091667175293
4174,3.5,36152.22244262688,125352.02636718767,120.312812805176,-27.9944286346436,24.192985534668,27.8370838165283
4175,3.5,1000648.0590820308,125352.19116210924,63.1393241882324,18.8321857452393,-77.3656387329102,57.9160079956055
4176,3.5,295351.9958496092,125352.19116210924,173.049041748047,0.0405529998242855,83.6174850463867,11.5672197341919
4177,3.5,825798.9990234384,127589.83154296885,57.0950469970703,57.8926086425781,-147.299926757812,51.0798416137695
4178,3.5,470201.00097656157,127589.83154296885,-172.516311645508,37.0162544250488,123.882606506348,16.6210689544678
4179,3.5,729401.1657714829,127589.83154296885,80.309814453125,78.2414016723633,-175.404693603516,41.0423316955566
4180,3.5,566598.8342285171,127589.83154296885,-171.37516784668,58.7514266967773,145.720520019531,24.044412612915
4181,3.5,1084998.7792968769,127590.02380371097,72.3150329589844,1.9480459690094,-43.5592079162598,53.9644737243652
4182,3.5,211001.17950439453,127590.02380371097,159.902099609375,-13.9764013290405,64.246452331543,14.7984647750854
4183,3.5,988601.0009765617,127590.03753662125,62.786808013916,21.618989944458,-82.4649276733398,58.7623138427734
4184,3.5,307398.99902343773,127590.03753662125,174.007308959961,2.67836809158325,86.4388961791992,12.0664529800415
4185,3.5,1247801.0009765616,127590.05126953115,99.9423141479492,-22.6996803283691,4.43256998062134,37.3779525756836
4186,3.5,48199.026489257885,127590.05126953115,123.417602539062,-27.428071975708,27.2731533050537,27.194034576416
4187,3.5,790177.6428222671,129244.49615478529,60.7636222839355,65.7554397583008,-158.76123046875,47.9801826477051
4188,3.5,505822.35717773286,129244.49615478529,-171.862319946289,45.0491752624512,131.805221557617,19.4574851989746
4189,3.5,765022.3571777329,129244.53735351576,65.5094451904297,71.1435317993164,-166.049667358398,45.3281784057617
4190,3.5,530977.6428222671,129244.53735351576,-171.542190551758,50.7040596008301,137.477737426758,21.3998966217041
4191,3.5,1049377.6977539076,129244.6884155274,68.7197799682617,9.15787220001221,-56.7931747436523,56.9071388244629
4192,3.5,246622.30224609387,129244.6884155274,165.412033081055,-8.01449871063232,72.4855270385742,13.7828559875488
4193,3.5,1283422.1923828116,129244.70214843767,108.343376159668,-25.1104927062988,13.3651609420776,33.8934860229492
4194,3.5,12577.7913093567,129244.70214843767,114.472480773926,-26.354320526123,19.287239074707,31.2238578796387
4195,3.5,1024222.0825195308,129244.75708007807,66.2628326416016,14.2804708480835,-67.0727462768555,58.2030639648438
4196,3.5,271777.86254882807,129244.75708007807,169.057159423828,-3.66922497749329,78.2570877075195,13.0680694580078
4197,3.5,976425.5126953117,129480.60607910172,62.4207038879395,24.3945903778076,-87.7664794921875,59.3951950073242
4198,3.5,319574.43237304693,129480.60607910172,174.967102050781,5.30532789230347,89.2602081298828,12.5344972610474
4199,3.5,837974.5971679692,129480.63354492193,57.7031517028809,55.116771697998,-143.575408935547,52.6715812683105
4200,3.5,458025.4028320308,129480.63354492193,-173.745086669922,34.404224395752,120.974349975586,16.4124488830566
4201,3.5,1235625.6225585924,129480.63354492193,97.5528564453125,-20.996976852417,1.70830702781677,39.1794204711914
4202,3.5,60374.343109131,129480.63354492193,126.477813720703,-26.7971706390381,30.3047046661377,26.4861965179443
4203,3.5,1097174.4873046884,129480.6472778322,74.2642135620117,-0.0569280013442039,-38.9167060852051,53.4459533691406
4204,3.5,198825.4989624024,129480.6472778322,157.373001098633,-15.3296051025391,61.5940399169922,15.9283609390259
4205,3.5,717225.6774902329,129480.66101074211,92.9956207275391,79.6339111328125,-178.897903442383,40.156795501709
4206,3.5,578774.3225097671,129480.66101074211,-173.103515625,61.4114761352539,148.244857788086,25.647876739502
4207,3.5,704902.5329589829,131049.22027587875,108.574172973633,80.3947982788086,177.699768066406,39.1748352050781
4208,3.5,591097.4670410171,131049.22027587875,-175.166839599609,64.0440444946289,150.833740234375,27.2126712799072
4209,3.5,1109497.3022460924,131049.27520751953,76.2187652587891,-2.05774807929993,-34.4005012512207,52.7583999633789
4210,3.5,186502.67028808597,131049.27520751953,154.807403564453,-16.6484813690186,58.9140167236328,17.0318660736084
4211,3.5,850297.4670410171,131049.28894042979,58.2429466247559,52.3382682800293,-139.585403442383,54.1440391540527
4212,3.5,445702.5329589828,131049.28894042979,-174.906799316406,31.7821846008301,118.071487426758,16.1703720092773
4213,3.5,964102.5878906231,131049.28894042979,62.0454177856445,27.1709022521973,-93.2337951660156,59.8125114440918
4214,3.5,331897.412109375,131049.28894042979,175.929107666016,7.93383979797363,92.0912551879883,12.9796772003174
4215,3.5,1223302.5878906231,131049.50866699211,95.2215118408203,-19.2559680938721,-1.15204894542694,40.9199752807617
4216,3.5,72697.35717773423,131049.50866699211,129.501449584961,-26.0945987701416,33.3005599975586,25.7212867736816
4217,3.5,1210835.1928710924,132302.85644531233,92.9418258666992,-17.4742317199707,-4.16189193725586,42.5980377197266
4218,3.5,85164.8277282714,132302.85644531233,132.490310668945,-25.3180503845215,36.2663269042969,24.9041423797607
4219,3.5,692435.3027343769,132302.8701782226,125.405181884766,80.3675384521484,174.383453369141,38.1042022705078
4220,3.5,603564.6972656231,132302.8701782226,-177.687789916992,66.6424713134766,153.49430847168,28.7406806945801
4221,3.5,1121964.9169921884,132302.91137695307,78.1900253295898,-4.05297088623047,-30.0262985229492,51.9131088256836
4222,3.5,174035.0418090822,132302.91137695307,152.196029663086,-17.9286212921143,56.2010955810547,18.1119518280029
4223,3.5,862764.6972656231,132302.95257568356,58.7361106872559,49.5528717041016,-135.315155029297,55.4873085021973
4224,3.5,433235.2752685548,132302.95257568356,-176.018020629883,29.1482105255127,115.169052124023,15.8990201950073
4225,3.5,951635.0830078117,132302.95257568356,61.662296295166,29.95334815979,-98.8120574951172,60.0090980529785
4226,3.5,344364.91699218773,132302.95257568356,176.895416259766,10.5693197250366,94.9365386962891,13.4055080413818
4227,3.5,802857.2387695308,132876.0955810548,61.5582046508789,62.7666091918945,-155.613098144531,50.1715927124023
4228,3.5,493142.76123046916,132876.0955810548,-173.563949584961,42.303581237793,128.614334106445,19.5152168273926
4229,3.5,1011542.7612304692,132876.10931396473,66.1123275756836,17.2855434417725,-72.156867980957,59.6789093017578
4230,3.5,284457.26623535174,132876.10931396473,169.936416625977,-0.791781008243561,81.2530899047852,13.8168859481812
4231,3.5,752342.87109375,132876.28784179693,72.6132583618164,73.2292022705078,-170.254470825195,44.8387870788574
4232,3.5,543657.12890625,132876.28784179693,-173.304000854492,53.511604309082,139.923004150391,23.3851013183594
4233,3.5,1270742.87109375,132876.3153076171,105.71728515625,-23.2897930145264,10.9310989379883,36.1472511291504
4234,3.5,25257.13920593262,132876.3153076171,117.74730682373,-25.7262420654297,22.7643165588379,30.8087196350098
4235,3.5,1062057.0190429692,132876.3290405274,70.9581832885742,7.12265491485596,-51.2771835327148,57.0561485290527
4236,3.5,233942.95349121094,132876.3290405274,162.701873779297,-9.38379955291748,69.7653732299805,15.2379665374756
4237,3.5,679840.4663085925,133242.33856201163,140.886001586914,79.5503616333008,171.150939941406,36.9519081115723
4238,3.5,616159.5336914075,133242.33856201163,179.162399291992,69.1921539306641,156.23210144043,30.2305374145508
4239,3.5,939040.3564453117,133242.53082275376,61.271800994873,32.7438812255859,-104.433464050293,59.9817581176758
4240,3.5,356959.58862304693,133242.53082275376,177.868209838867,13.2136096954346,97.7974700927734,13.81369972229
4241,3.5,1198240.5761718769,133242.58575439453,90.7097549438477,-15.6517457962036,-7.33248710632324,44.2085609436035
4242,3.5,97759.4512939452,133242.58575439453,135.443054199219,-24.4667720794678,39.2044296264648,24.0395317077637
4243,3.5,875359.259033202,133242.61322021473,59.1966667175293,46.7593421936035,-130.758819580078,56.6872825622559
4244,3.5,420640.713500976,133242.61322021473,-177.090560913086,26.50270652771,112.265441894531,15.6014966964722
4245,3.5,1134559.4238281231,133242.626953125,80.1860046386719,-6.03925800323486,-25.8088779449463,50.9215507507324
4246,3.5,161440.53497314453,133242.626953125,149.533706665039,-19.1646003723145,53.4528503417969,19.1689376831055
4247,3.5,888053.3569335925,133868.4356689452,59.6346969604492,43.958553314209,-125.92259979248,57.7278861999512
4248,3.5,407946.6430664076,133868.4356689452,-178.133697509766,23.8478775024414,109.361267089844,15.2807922363281
4249,3.5,667146.5881347671,133868.46313476574,153.392166137695,78.0977554321289,168.001419067383,35.7256736755371
4250,3.5,628853.4118652329,133868.46313476574,175.135116577148,71.6673889160156,159.050354003906,31.6791973114014
4251,3.5,926346.4233398424,133868.46313476574,60.8743362426758,35.5422401428223,-110.023994445801,59.7317314147949
4252,3.5,369653.5766601576,133868.46313476574,178.849380493164,15.8663759231567,100.673301696777,14.2053594589233
4253,3.5,1147253.3569335924,133868.6141967774,82.2131118774414,-8.01198196411133,-21.7592887878418,49.7959594726562
4254,3.5,148746.60186767566,133868.6141967774,146.817733764648,-20.3502464294434,50.6686363220215,20.2019271850586
4255,3.5,1185546.7529296884,133868.68286132807,88.5226211547852,-13.7903890609741,-10.6728792190552,45.7438735961914
4256,3.5,110453.29513549812,133868.68286132807,138.356460571289,-23.5415344238281,42.1151809692383,23.1322059631348
4257,3.5,913589.2639160171,134181.1614990233,60.4698867797852,38.3463821411133,-115.510475158691,59.2651062011719
4258,3.5,382410.7086181644,134181.1614990233,179.840866088867,18.5254592895508,103.561592102051,14.5808706283569
4259,3.5,900810.4614257808,134181.298828125,60.0575828552246,41.1530876159668,-120.827560424805,58.5925369262695
4260,3.5,395189.5385742192,134181.298828125,-179.15478515625,21.1873950958252,106.458862304688,14.9398641586304
4261,3.5,654389.373779298,134181.298828125,162.844192504883,76.2049255371094,164.934722900391,34.4331588745117
4262,3.5,641610.626220702,134181.298828125,169.868057250977,74.0269393920898,161.951065063477,33.0820350646973
4263,3.5,1172789.5385742192,134181.36749267566,86.3786010742188,-11.8934192657471,-14.1893548965454,47.1944580078125
4264,3.5,123210.50262451165,134181.36749267566,141.226257324219,-22.544412612915,44.9975471496582,22.1870803833008
4265,3.5,1160010.4614257808,134181.39495849624,84.2761611938477,-9.96537303924561,-17.8849277496338,48.5492858886719
4266,3.5,135989.53857421887,134181.39495849624,144.047943115234,-21.4789161682129,47.849536895752,21.2089767456055
4267,3.5,777599.9450683596,134443.5150146483,66.401008605957,68.0050811767578,-163.471084594727,47.9384841918945
4268,3.5,518400.0549316404,134443.5150146483,-173.788757324219,47.9106864929199,134.108322143555,21.7596836090088
4269,3.5,0.0,134443.52874755856,111.728408813477,-24.4047527313232,17.1620502471924,33.8193435668945
4270,3.5,1036799.8901367192,134443.56994628903,68.7938842773438,12.3108005523682,-61.2194595336914,59.0142211914062
4271,3.5,259200.05493164077,134443.56994628903,166.167541503906,-4.95134878158569,75.557746887207,14.8241329193115
4272,3.5,998842.3461914076,135753.0853271483,65.8763961791992,20.1943302154541,-77.5609817504883,60.831600189209
4273,3.5,297157.68127441406,135753.0853271483,170.864181518555,1.97416400909424,84.1942520141602,14.4298791885376
4274,3.5,739642.5109863288,135753.09906005856,81.0340118408203,75.0271377563477,-174.226043701172,44.1418266296387
4275,3.5,556357.4890136712,135753.09906005856,-175.115936279297,56.2365684509277,142.420196533203,25.210334777832
